URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/209840,,2024-04-08T14:16:32Z,werat,862,2026-01-20T10:13:51Z,,0,Limit the size of the dialog box and let the message overflow,177,In case the error message is too large the dialog box can be too big and not fit into the screen. Ad...,open,Issue,209840,2026-02-04T11:35:24.304172,0,9
https://github.com/microsoft/vscode/pull/209720,,2024-04-06T17:31:19Z,ScriptBloom,863,2026-01-20T10:13:51Z,,0,fix: snippetSession typo,426,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,209720,2026-02-04T11:35:24.304176,0,9
https://github.com/microsoft/vscode/pull/209482,,2024-04-03T20:12:56Z,imarban,864,2026-01-20T10:13:51Z,,0,Extend Github Authentication to support seamless SSO,1263,"# What does this do?

Updates the Device Code and URL sign-in flows to support specifying a SSO Te...",open,Issue,209482,2026-02-04T11:35:24.304181,0,9
https://github.com/microsoft/vscode/pull/209474,,2024-04-03T18:38:56Z,amunger,865,2026-01-20T10:13:52Z,,0,re-enable smoke tests,1134,"1) VSCode Smoke Tests (Electron)
       Notebooks
         inserts/edits code cell:
     Error: T...",open,Issue,209474,2026-02-04T11:35:24.304186,0,9
https://github.com/microsoft/vscode/pull/209279,,2024-04-01T17:57:14Z,justschen,866,2026-01-20T10:13:52Z,,0,adopt ensureNoDisposablesLeaked in code action model tests,428,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,209279,2026-02-04T11:35:24.304191,0,9
https://github.com/microsoft/vscode/pull/209262,,2024-04-01T15:49:13Z,sklbz,867,2026-01-20T10:13:51Z,,0,Some CSS variables added for consistency. More important update coming ahead,231,"Some CSS variables added.
Just wanted to pull request before an real UI changes that could just be ...",open,Issue,209262,2026-02-04T11:35:24.304196,0,9
https://github.com/microsoft/vscode/pull/209228,,2024-03-31T21:38:14Z,andremmsilva,868,2026-01-20T10:13:52Z,,0,Fix #206511: Shortcuts now visit the correct search entry after editing,1225,"Fixes https://github.com/microsoft/vscode/issues/206511
Bug (previous behavior):
    Press Ctrl+Sh...",open,Issue,209228,2026-02-04T11:35:24.304201,0,9
https://github.com/microsoft/vscode/pull/209220,,2024-03-31T17:08:57Z,jordanlewis,869,2026-01-20T10:13:51Z,,0,feat: support references-view.findReferences as alternative go to definition action,643,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,209220,2026-02-04T11:35:24.304205,0,9
https://github.com/microsoft/vscode/pull/208778,,2024-03-26T13:31:02Z,d-mahard,870,2026-01-20T10:13:52Z,,0,Setting to hide minimap in zen mode,1084,"addresses/fixes (partially) the following:
- https://github.com/microsoft/vscode/issues/48811
- ht...",open,Issue,208778,2026-02-04T11:35:24.304211,0,9
https://github.com/microsoft/vscode/pull/208543,,2024-03-24T22:51:30Z,rebornix,871,2026-01-20T10:13:51Z,,0,Experiment prompt persistence in cell.,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,208543,2026-02-04T11:35:24.304216,0,9
https://github.com/microsoft/vscode/pull/208514,,2024-03-23T23:19:31Z,mxschmitt,872,2026-01-20T10:13:52Z,git,1,fix(git): filter out fork username when checking out branch,830,"Motivation: GitHub PRs have a copy button for their head branch. If it's a fork, it contains the use...",open,Issue,208514,2026-02-04T11:35:24.304221,0,9
https://github.com/microsoft/vscode/pull/208316,,2024-03-21T15:57:04Z,simon-knu,873,2026-01-20T10:13:52Z,,0,"[HTML] -> Extend the ""templating"" option to allow an array of options.",945,This pull request is tightly coupled to [PR #181](https://github.com/microsoft/vscode-html-languages...,open,Issue,208316,2026-02-04T11:35:24.304226,0,9
https://github.com/microsoft/vscode/pull/208256,,2024-03-20T21:14:04Z,TylerLeonhardt,874,2026-01-20T10:13:51Z,,0,Onboard the QuickPick list to custom checkboxes instead of native ones,1103,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,208256,2026-02-04T11:35:24.304231,0,9
https://github.com/microsoft/vscode/pull/207670,,2024-03-14T05:41:15Z,JacksonKearl,875,2026-01-20T10:13:52Z,,0,Personably stringify view container location for use in command titles,376,"Alright alright I'll do it myself. :)

Before:
<img width=""1440"" alt=""image"" src=""https://github....",open,Issue,207670,2026-02-04T11:35:24.304236,0,9
https://github.com/microsoft/vscode/pull/207295,,2024-03-11T02:48:52Z,wysisoft,876,2026-01-20T10:13:52Z,under-discussion,1,"Adding a new ""selection"" mode to find and replace",263,"#190835 mentions a frustrating experience for replacing text, this is because VSCODE is missing a re...",open,Issue,207295,2026-02-04T11:35:24.304242,0,9
https://github.com/microsoft/vscode/pull/205442,,2024-02-17T16:22:16Z,jonathanjameswatson,877,2026-01-23T13:46:40Z,"under-discussion, keep",2,Add option to move editors with `workbench.editor.moveToActiveGroupIfOpen`,1099,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,205442,2026-02-04T11:35:24.304248,0,9
https://github.com/microsoft/vscode/pull/205204,,2024-02-14T13:03:13Z,allen-li1231,878,2026-01-20T10:13:52Z,,0,Expose Cell Progress Bar Control to Extension API,1604,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,205204,2026-02-04T11:35:24.304253,0,9
https://github.com/microsoft/vscode/pull/205031,,2024-02-12T19:19:42Z,devjiwonchoi,879,2026-01-20T15:24:36Z,git,1,feat: add fetch prune & delete command,56,"This PR is port of closed PR #183955

Resolves #183906...",open,Issue,205031,2026-02-04T11:35:24.304258,0,9
https://github.com/microsoft/vscode/pull/204766,,2024-02-08T20:04:15Z,mjbvz,880,2026-01-20T10:13:52Z,postponed-during-endgame,1,Try to only run one mangler at a time,412,"Also makes sure we clean up the workerpool after each run

<!-- Thank you for submitting a Pull Re...",open,Issue,204766,2026-02-04T11:35:24.304264,0,9
https://github.com/microsoft/vscode/pull/204543,,2024-02-06T23:06:37Z,jeremie-stripe,881,2026-01-20T10:13:52Z,,0,Support http proxies for build/lib/fetch to allow vscode compilation when behind enterprise egress restrictions,1521,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,204543,2026-02-04T11:35:24.304269,0,9
https://github.com/microsoft/vscode/pull/204526,,2024-02-06T18:48:08Z,xiaoyun94,882,2026-01-20T10:13:52Z,,0,Add breakpoint context action: Jump To Line,125,"<img width=""226"" alt=""image"" src=""https://github.com/xiaoyun94/vscode/assets/8382233/3a9c681a-7da6-4...",open,Issue,204526,2026-02-04T11:35:24.304274,0,9
https://github.com/microsoft/vscode/pull/203911,,2024-01-31T17:00:08Z,clicktodev,883,2026-01-20T10:13:52Z,,0,Add smooth transitions to interactive ui elements,843,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,203911,2026-02-04T11:35:24.304280,0,9
https://github.com/microsoft/vscode/pull/202406,,2024-01-13T09:58:49Z,CrafterKolyan,884,2026-01-20T10:13:52Z,,0,Open File... selection is first file rather than last / In quick input move active item to the very first item in the list rather than the very last,391,"This is inspired by #202367. This doesn't fix it completely as no fuzzy search is working, though at...",open,Issue,202406,2026-02-04T11:35:24.304285,0,9
https://github.com/microsoft/vscode/pull/202357,,2024-01-12T16:18:36Z,sbatten,885,2026-01-20T10:13:52Z,,0,attempt other cgmanifest component type for grammar,179,This an attempt to register the file in CG as opposed to the source repository where the repository ...,open,Issue,202357,2026-02-04T11:35:24.304290,0,9
https://github.com/microsoft/vscode/pull/201885,,2024-01-05T13:41:50Z,a-stewart,886,2026-01-20T10:13:52Z,,0,Add support for moving and revealing a vscode.Tab,1269,"This primarily addresses #162446 and #148085 which requests to be able to reveal and move a tab.

...",open,Issue,201885,2026-02-04T11:35:24.304295,0,9
https://github.com/microsoft/vscode/pull/201796,,2024-01-04T14:16:03Z,CGNonofr,887,2026-01-20T10:13:52Z,,0,prevent conflict between status bar item ids,522,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,201796,2026-02-04T11:35:24.304300,0,9
https://github.com/microsoft/vscode/pull/201421,,2023-12-23T03:26:57Z,russelldavis,888,2026-01-20T10:13:52Z,,0,Fix auto indent when pasting lines that begin with a comment,480,"Fixes #201420

The special handling for comments was originally added in 886f472 to fix #29753, bu...",open,Issue,201421,2026-02-04T11:35:24.304305,0,9
https://github.com/microsoft/vscode/pull/201357,,2023-12-21T08:32:14Z,gsdstr,889,2026-01-20T10:13:52Z,git,1,Expose git branch description on UI,608,"PR for [#197752](https://github.com/microsoft/vscode/issues/197752)

Add branch description in bra...",open,Issue,201357,2026-02-04T11:35:24.304310,0,9
https://github.com/microsoft/vscode/pull/201124,,2023-12-18T13:52:26Z,Lemon2311,890,2026-01-20T10:13:52Z,,0,Should Fix Issue#200687,863,"I've re-implemented function trackFocus to fix issue #200687, to track focus events in a main webvie...",open,Issue,201124,2026-02-04T11:35:24.304316,0,9
https://github.com/microsoft/vscode/pull/200390,,2023-12-08T17:54:00Z,isidorn,891,2026-01-20T10:13:53Z,,0,Render avatar for Accounts,1711,"Fixes https://github.com/microsoft/vscode/issues/136889

To do list:
- [x] Do the plumbing so the...",open,Issue,200390,2026-02-04T11:35:24.304320,0,9
https://github.com/microsoft/vscode/pull/199991,,2023-12-04T21:44:39Z,cremick,892,2026-01-20T10:13:52Z,,0,Added horizontal scrollbar to keybindings editor,177,"Fixes [#192604](https://github.com/microsoft/vscode/issues/192604)
Added horizontal scrollbar to ke...",open,Issue,199991,2026-02-04T11:35:24.304326,0,9
https://github.com/microsoft/vscode/pull/199971,,2023-12-04T17:23:49Z,kieferrm,893,2026-01-20T10:13:52Z,,0,adding plan item labels,37,"Ensure to filter plan related labels
...",open,Issue,199971,2026-02-04T11:35:24.304331,0,9
https://github.com/microsoft/vscode/pull/199957,,2023-12-04T14:24:46Z,Sarahtj,894,2026-01-20T10:13:52Z,,0,Bug##196780,68,Attempt to fix Bug # 196780 by increasing the file comparison limit....,open,Issue,199957,2026-02-04T11:35:24.304336,0,9
https://github.com/microsoft/vscode/pull/199334,,2023-11-28T13:05:01Z,hsfzxjy,895,2026-01-20T10:13:52Z,,0,Stop propagating dblclick event from scrollbar,13,"Fix #199141
...",open,Issue,199334,2026-02-04T11:35:24.304342,0,9
https://github.com/microsoft/vscode/pull/199052,,2023-11-24T18:27:01Z,3v1n0,896,2026-02-03T05:00:24Z,,0,snap: Use native wayland client when possible,1016,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,199052,2026-02-04T11:35:24.304347,0,9
https://github.com/microsoft/vscode/pull/199037,,2023-11-24T14:55:40Z,CGNonofr,897,2026-01-20T10:13:52Z,,0,Improve dependency injection,654,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,199037,2026-02-04T11:35:24.304352,0,9
https://github.com/microsoft/vscode/pull/199021,,2023-11-24T12:28:08Z,remcohaszing,898,2026-01-20T10:13:52Z,on-hold,1,Fix advanced line wrap if decorations are present,396,"Decorations may affect line wrapping. For example, they make make the text bold, or increase or decr...",open,Issue,199021,2026-02-04T11:35:24.304358,0,9
https://github.com/microsoft/vscode/pull/199005,,2023-11-24T09:31:58Z,hediet,899,2026-01-20T10:13:52Z,,0,"Code action preview prototype (needs more work, dont merge)",104,![NO0F5bLpRC](https://github.com/microsoft/vscode/assets/2931520/6340f763-4e06-4ea5-8544-01e9adccbe5...,open,Issue,199005,2026-02-04T11:35:24.304363,0,9
https://github.com/microsoft/vscode/pull/198979,,2023-11-23T22:25:22Z,gjsjohnmurray,900,2026-01-31T01:54:21Z,,0,Highlight timeline filter button when excluding contributors,66,This PR closes #145769 and supersedes my previous attempt #193281....,open,Issue,198979,2026-02-04T11:35:24.304369,0,9
https://github.com/microsoft/vscode/pull/198645,,2023-11-20T02:51:24Z,Sarahtj,901,2026-01-20T10:13:52Z,,0,Updated fileService.ts to fix bug #194568,95,Updated fileService.ts to fix bug #194568 at https://github.com/microsoft/vscode/issues/194568....,open,Issue,198645,2026-02-04T11:35:28.041890,0,10
https://github.com/microsoft/vscode/pull/198047,,2023-11-12T17:14:46Z,thegecko,902,2026-01-20T10:13:52Z,"under-discussion, keep",2,"Desktop support for USB, HID and Serial device access",3385,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,198047,2026-02-04T11:35:28.041912,0,10
https://github.com/microsoft/vscode/pull/197717,,2023-11-08T09:27:10Z,omri123,903,2026-01-20T10:13:52Z,,0,Get folded ranges,430,I am writing an AI coding assistant extension. In order to sync the assistant world view with the us...,open,Issue,197717,2026-02-04T11:35:28.041918,0,10
https://github.com/microsoft/vscode/pull/197594,,2023-11-06T22:42:05Z,Hau-Hau,904,2026-01-20T10:13:53Z,references-viewlet,1,Add option to control tree item collapse state,49,https://github.com/microsoft/vscode/issues/197592...,open,Issue,197594,2026-02-04T11:35:28.041924,0,10
https://github.com/microsoft/vscode/pull/197316,,2023-11-03T07:44:55Z,Jason3S,905,2026-01-20T10:13:53Z,workspace-edit,1,fix: Correct WorkspaceEdit types to match behavior.,369,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,197316,2026-02-04T11:35:28.041930,0,10
https://github.com/microsoft/vscode/pull/197205,,2023-11-02T06:24:04Z,Alex0007,906,2026-01-20T10:13:54Z,,0,Custom tab labels,280,"![demo](https://github.com/Alex0007/tab-labels-sample/raw/main/demo.gif)

Expose `window.tabGroups...",open,Issue,197205,2026-02-04T11:35:28.041934,0,10
https://github.com/microsoft/vscode/pull/197188,,2023-11-01T22:50:37Z,robincaloudis,907,2026-01-20T10:13:53Z,,0,Fix multiple tab opening of Simple Browser,477,"## Why
In https://github.com/microsoft/vscode/issues/182795 it was shown that a new Simple Browser ...",open,Issue,197188,2026-02-04T11:35:28.041938,0,10
https://github.com/microsoft/vscode/pull/197033,,2023-10-30T22:44:54Z,SStranks,908,2026-01-20T10:13:52Z,,0,#163967 css aliases,1233,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,197033,2026-02-04T11:35:28.041942,0,10
https://github.com/microsoft/vscode/pull/196919,,2023-10-29T15:34:42Z,xxxAXAxxx,909,2026-01-20T10:13:53Z,,0,Adding Explorer: Sort Order - FilesFirstWhenNested,368,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,196919,2026-02-04T11:35:28.041946,0,10
https://github.com/microsoft/vscode/pull/196210,,2023-10-22T15:36:49Z,henrikvilhelmberglund,910,2026-01-20T10:13:53Z,,0,Simple Browser: replace placeholder URL with user editable defaultURL value,1009,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,196210,2026-02-04T11:35:28.041950,0,10
https://github.com/microsoft/vscode/pull/195647,,2023-10-15T07:56:37Z,supervanya,911,2026-01-20T10:13:53Z,keybindings,1,feat: keybinding tutor,611,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,195647,2026-02-04T11:35:28.041954,0,10
https://github.com/microsoft/vscode/pull/195608,,2023-10-13T23:16:53Z,mak1A4,912,2026-01-20T10:13:53Z,blocked,1,Fix monaco-edit color picker not working inside shadow dom (195606),399,Added an additional check in the mousemove event to fix _onMouseLeave triggering when Monaco Editor ...,open,Issue,195608,2026-02-04T11:35:28.041961,0,10
https://github.com/microsoft/vscode/pull/195557,,2023-10-13T11:47:01Z,yshaojun,913,2026-01-21T06:10:29Z,,0,fix: bracket pair fails in nested template string(#190564),608,"Fix #190564

In `extensions/typescript-basics/syntaxes/TypeScript.tmLanguage.json`, The selectors ...",open,Issue,195557,2026-02-04T11:35:28.041966,0,10
https://github.com/microsoft/vscode/pull/193859,,2023-09-22T23:18:04Z,priyansh32,914,2026-01-20T10:13:53Z,,0,Added an option to choose custom path separator #193858 #134178,536,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,193859,2026-02-04T11:35:28.041970,0,10
https://github.com/microsoft/vscode/pull/193590,,2023-09-20T15:39:03Z,dpikt,915,2026-01-20T10:13:54Z,,0,Resolve JS imports from html script tags,1461,Partially addresses https://github.com/microsoft/vscode/issues/26338 by allowing external scripts to...,open,Issue,193590,2026-02-04T11:35:28.041974,0,10
https://github.com/microsoft/vscode/pull/193524,,2023-09-19T20:59:18Z,Sauvikn98,916,2026-01-20T10:13:53Z,,0,Added maxResults  argument to provideWorkspaceSymbols,1400,"With Reference to Issue #191725 


JS/TS's workspace symbol provider currently limits the number ...",open,Issue,193524,2026-02-04T11:35:28.041978,0,10
https://github.com/microsoft/vscode/pull/193356,,2023-09-18T10:54:18Z,yue4u,917,2026-01-20T10:13:53Z,,0,fix: cover more code action kind in codeActionGroups,455,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,193356,2026-02-04T11:35:28.041982,0,10
https://github.com/microsoft/vscode/pull/193047,,2023-09-13T19:48:21Z,RedMser,918,2026-01-20T10:13:53Z,git,1,Allow editing staged files on git,240,"Addresses #15785 #33681 #74149

Allow editing files that are marked as ""Staged Changes"" in the sou...",open,Issue,193047,2026-02-04T11:35:28.041986,0,10
https://github.com/microsoft/vscode/pull/190996,,2023-08-22T16:35:12Z,mblout,919,2026-01-20T10:13:53Z,,0,fix: add command API for setting active debug session by ID,857,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,190996,2026-02-04T11:35:28.041990,0,10
https://github.com/microsoft/vscode/pull/190682,,2023-08-17T15:19:38Z,gjsjohnmurray,920,2026-01-31T01:54:58Z,ux,1,Show squigglies on collapsed regions containing errors or warnings (#120989),124,"This PR closes #120989

![junk](https://github.com/microsoft/vscode/assets/6726799/67941f65-5adf-4...",open,Issue,190682,2026-02-04T11:35:28.041995,0,10
https://github.com/microsoft/vscode/pull/190614,,2023-08-16T21:03:29Z,DonJayamanne,921,2026-01-20T10:13:54Z,,0,Dispose previous items when rendering output items,1198,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,190614,2026-02-04T11:35:28.041999,0,10
https://github.com/microsoft/vscode/pull/190427,,2023-08-14T16:25:52Z,keyboardDrummer,922,2026-01-20T10:13:53Z,,0,[WIP] Run on save test profile,572,"Fixed #158254

### Changes

Add an boolean argument `saveOnRun` to `createRunProfile` that can b...",open,Issue,190427,2026-02-04T11:35:28.042004,0,10
https://github.com/microsoft/vscode/pull/190304,,2023-08-12T06:29:21Z,turuslan,923,2026-01-20T10:13:53Z,,0,quickopen: file url,403,"Action: ""Go to file..."" (`workbench.action.quickOpen`)

Example query: `/etc/hosts`
Result: found...",open,Issue,190304,2026-02-04T11:35:28.042007,0,10
https://github.com/microsoft/vscode/pull/190291,,2023-08-11T21:15:44Z,christian-bromann,924,2026-01-20T10:13:53Z,,0,Notebook UI heading tweaks,581,I recently raised this https://github.com/microsoft/vscode/pull/188117 which got reverted as my chan...,open,Issue,190291,2026-02-04T11:35:28.042011,0,10
https://github.com/microsoft/vscode/pull/190258,,2023-08-11T14:04:33Z,marrej,925,2026-01-20T10:13:54Z,,0,# Allow to use inline Chat for single edit application,254,"TLDR; The Inline chat could be cheaply extended to provide In editor edits.

![image](https://gith...",open,Issue,190258,2026-02-04T11:35:28.042015,0,10
https://github.com/microsoft/vscode/pull/190091,,2023-08-09T20:06:31Z,OliverJAsh,926,2026-01-20T10:13:53Z,,0,Make `executeSelectionRangeProvider` respect settings for `editor.smartSelect`,411,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,190091,2026-02-04T11:35:28.042019,0,10
https://github.com/microsoft/vscode/pull/190057,,2023-08-09T15:51:05Z,dlvhdr,927,2026-01-20T10:13:53Z,,0,fix(typescript-language-features): tsdk trust,648,"Closes #135713

I work at Wix where we develop an Online IDE using VSCode for Wix users.
We are u...",open,Issue,190057,2026-02-04T11:35:28.042023,0,10
https://github.com/microsoft/vscode/pull/189958,,2023-08-08T18:14:16Z,hsfzxjy,928,2026-01-20T10:13:53Z,,0,Display modified keybindings on top in keybinding editor,12,fix #188403 ...,open,Issue,189958,2026-02-04T11:35:28.042028,0,10
https://github.com/microsoft/vscode/pull/188713,,2023-07-24T19:30:55Z,dnicolson,929,2026-01-20T10:13:53Z,,0,Make text button text selection consistent,1243,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,188713,2026-02-04T11:35:28.042032,0,10
https://github.com/microsoft/vscode/pull/187991,,2023-07-15T16:32:34Z,williehwc,930,2026-01-20T10:13:53Z,,0,Merge Editor: setting to show only conflicts in overview rulers,1723,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,187991,2026-02-04T11:35:28.042036,0,10
https://github.com/microsoft/vscode/pull/187668,,2023-07-12T04:24:00Z,jammel-yeboah,931,2026-01-20T10:13:53Z,,0,chore: group editor acccessibility options,209,Updates the structure of the EditorOptions object to group all accessibility-related options under a...,open,Issue,187668,2026-02-04T11:35:28.042043,0,10
https://github.com/microsoft/vscode/pull/187400,,2023-07-09T19:11:42Z,tjx666,932,2026-01-20T10:13:53Z,git,1,fix: #171039,365,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,187400,2026-02-04T11:35:28.042047,0,10
https://github.com/microsoft/vscode/pull/187149,,2023-07-06T15:00:45Z,mroch,933,2026-01-20T10:13:53Z,,0,fix fuzzyScore boost for uppercase full match,808,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,187149,2026-02-04T11:35:28.042051,0,10
https://github.com/microsoft/vscode/pull/185995,,2023-06-23T14:15:58Z,Kalmaegi,934,2026-01-20T10:13:54Z,,0,add drag support for breadcrumbs,404,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,185995,2026-02-04T11:35:28.042055,0,10
https://github.com/microsoft/vscode/pull/183414,,2023-05-25T11:31:53Z,aeschli,935,2026-01-20T10:13:54Z,,0,add remoteAuthority to IWorkspaceProvider.open,315,This allows to specify a remote authority when opening an empty window through the IWorkspaceProvide...,open,Issue,183414,2026-02-04T11:35:28.042059,0,10
https://github.com/microsoft/vscode/pull/183174,,2023-05-23T00:54:51Z,russelldavis,936,2026-01-20T10:13:53Z,,0,Run VSCode Build task as a single task to fix problems pane conflicts,249,"Workaround for #119824

This doesn't fix the underlying problem, but it avoids the issue by runnin...",open,Issue,183174,2026-02-04T11:35:28.042063,0,10
https://github.com/microsoft/vscode/pull/183155,,2023-05-22T20:09:35Z,GBrunelli,937,2026-01-20T10:13:54Z,,0,Custom File Explorer Order,908,"This PR addresses one of the issues from #27286 and fixes #25724.

This new configuration provides...",open,Issue,183155,2026-02-04T11:35:28.042067,0,10
https://github.com/microsoft/vscode/pull/182934,,2023-05-19T01:34:55Z,russelldavis,938,2026-01-20T10:13:54Z,,0,Fix indentation issues when pasting with trailing newline,572,"Fixes #85781
Fixes #147223
Fixes #33760
Fixes #65614
Fixes #86301

(Some of the issues above w...",open,Issue,182934,2026-02-04T11:35:28.042071,0,10
https://github.com/microsoft/vscode/pull/182363,,2023-05-13T06:11:25Z,Jeehunter,939,2026-01-20T10:13:53Z,,0,fix:Extension keybindings in the context menu,508,"before fix:
Keybindings registered by the extension cannot be displayed correctly in the context me...",open,Issue,182363,2026-02-04T11:35:28.042075,0,10
https://github.com/microsoft/vscode/pull/182279,,2023-05-12T08:56:45Z,yiliang114,940,2026-01-20T10:13:54Z,,0,"fix: to #182266, Corrected Webview hasFocus check",367,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,182279,2026-02-04T11:35:28.042079,0,10
https://github.com/microsoft/vscode/pull/181928,,2023-05-09T18:18:02Z,a-stewart,941,2026-01-20T10:13:54Z,,0,POC - Remove contribution side of Emmet,151,"This is a POC to see what would be required to remove the Emmet contribution.

Please do not revie...",open,Issue,181928,2026-02-04T11:35:28.042083,0,10
https://github.com/microsoft/vscode/pull/181815,,2023-05-08T12:45:05Z,yshaojun,942,2026-01-20T10:13:54Z,git,1,fix: file status not restore(#179031),369,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,181815,2026-02-04T11:35:28.042088,0,10
https://github.com/microsoft/vscode/pull/181208,,2023-04-30T07:07:30Z,wbm1113,943,2026-01-20T10:13:54Z,,0,fix: peek / treeFind escape event clash,256,"Fixes #160621 via 1-line change in key priority.

![image](https://user-images.githubusercontent.c...",open,Issue,181208,2026-02-04T11:35:28.042092,0,10
https://github.com/microsoft/vscode/pull/181204,,2023-04-30T02:54:07Z,wbm1113,944,2026-01-20T10:13:54Z,,0,fix: Default Formatter invalid setting type error (#172552),213,"Fixes this error from #172552:

![image](https://user-images.githubusercontent.com/46951987/235333...",open,Issue,181204,2026-02-04T11:35:28.042096,0,10
https://github.com/microsoft/vscode/pull/180718,,2023-04-24T16:44:19Z,CGNonofr,945,2026-01-20T10:13:54Z,,0,Replace map by foreach,479,"Not a big deal, but `map` is for methods without side effects

It currently doesn't allow to enabl...",open,Issue,180718,2026-02-04T11:35:28.042100,0,10
https://github.com/microsoft/vscode/pull/180586,,2023-04-22T00:43:42Z,FatalMerlin,946,2026-01-20T10:13:54Z,,0,Add support for up to 24 bracket pair colorization colors,5024,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,180586,2026-02-04T11:35:28.042104,0,10
https://github.com/microsoft/vscode/pull/180498,,2023-04-21T11:05:19Z,yoavbls,947,2026-01-20T10:13:54Z,,0,Allow display:inline-block on spans style,400,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,180498,2026-02-04T11:35:28.042108,0,10
https://github.com/microsoft/vscode/pull/178597,,2023-03-29T17:02:55Z,mahmoudsalah1993,948,2026-01-20T10:13:54Z,,0,Extensions global tasks,981,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,178597,2026-02-04T11:35:28.042112,0,10
https://github.com/microsoft/vscode/pull/177385,,2023-03-16T18:18:33Z,mjbvz,949,2026-01-20T10:13:54Z,,0,Enable notebook api test on web,366,"For #126371

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidel...",open,Issue,177385,2026-02-04T11:35:28.042116,0,10
https://github.com/microsoft/vscode/pull/177231,,2023-03-15T14:02:24Z,PatricPippi,950,2026-01-20T10:13:54Z,,0,Add token colors for dark plus experimental,79,"Add keyword color for some operators, this helps with the contrast for reading....",open,Issue,177231,2026-02-04T11:35:28.042120,0,10
https://github.com/microsoft/vscode/pull/177130,,2023-03-14T18:49:50Z,namugach,951,2026-01-20T10:13:54Z,,0,Add Breadcrumbs Copy,1514,"# Add Breadcrumbs Copy (#58678)

## Mouse

### Full Copy

![mouseAll](https://user-images.gith...",open,Issue,177130,2026-02-04T11:35:28.042124,0,10
https://github.com/microsoft/vscode/pull/177120,,2023-03-14T16:54:53Z,NWilson,952,2026-01-20T10:13:54Z,,0,Add language-based call hierarchy,172,"Addresses: https://github.com/microsoft/monaco-editor/issues/3442

I have very little confidence t...",open,Issue,177120,2026-02-04T11:35:28.042128,0,10
